#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:58 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04117500     00060          THORNAPPLE RIVER NEAR HASTINGS, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04117500	00060	1		1953	11	95.5	30
USGS	04117500	00060	1		1953	12	111.6	31
USGS	04117500	00060	1		1954	1	99.4	31
USGS	04117500	00060	1		1954	2	472.6	28
USGS	04117500	00060	1		1954	3	577.1	31
USGS	04117500	00060	1		1954	4	476.2	30
USGS	04117500	00060	1		1954	5	197.3	31
USGS	04117500	00060	1		1954	6	309.5	30
USGS	04117500	00060	1		1954	7	135.6	31
USGS	04117500	00060	1		1954	8	90.1	31
USGS	04117500	00060	1		1954	9	77.4	30
USGS	04117500	00060	1		1954	10	564.5	31
USGS	04117500	00060	1		1954	11	316.6	30
USGS	04117500	00060	1		1954	12	344.4	31
USGS	04117500	00060	1		1955	1	538.2	31
USGS	04117500	00060	1		1955	2	434.8	28
USGS	04117500	00060	1		1955	3	737.7	31
USGS	04117500	00060	1		1955	4	330.0	30
USGS	04117500	00060	1		1955	5	188.0	31
USGS	04117500	00060	1		1955	6	253.3	30
USGS	04117500	00060	1		1955	7	107.9	31
USGS	04117500	00060	1		1955	8	77.1	31
USGS	04117500	00060	1		1955	9	74.4	30
USGS	04117500	00060	1		1955	10	127.5	31
USGS	04117500	00060	1		1955	11	195.4	30
USGS	04117500	00060	1		1955	12	165.5	31
USGS	04117500	00060	1		1956	1	101.9	31
USGS	04117500	00060	1		1956	2	146.8	29
USGS	04117500	00060	1		1956	3	1111	31
USGS	04117500	00060	1		1956	4	550.1	30
USGS	04117500	00060	1		1956	5	1391	31
USGS	04117500	00060	1		1956	6	180.0	30
USGS	04117500	00060	1		1956	7	108.2	31
USGS	04117500	00060	1		1956	8	93.5	31
USGS	04117500	00060	1		1956	9	75.0	30
USGS	04117500	00060	1		1956	10	87.7	31
USGS	04117500	00060	1		1956	11	107.3	30
USGS	04117500	00060	1		1956	12	124.9	31
USGS	04117500	00060	1		1957	1	129.6	31
USGS	04117500	00060	1		1957	2	187.5	28
USGS	04117500	00060	1		1957	3	219.6	31
USGS	04117500	00060	1		1957	4	447.7	30
USGS	04117500	00060	1		1957	5	859.8	31
USGS	04117500	00060	1		1957	6	176.3	30
USGS	04117500	00060	1		1957	7	303.2	31
USGS	04117500	00060	1		1957	8	78.9	31
USGS	04117500	00060	1		1957	9	97.0	30
USGS	04117500	00060	1		1957	10	143.6	31
USGS	04117500	00060	1		1957	11	315.9	30
USGS	04117500	00060	1		1957	12	327.7	31
USGS	04117500	00060	1		1958	1	192.5	31
USGS	04117500	00060	1		1958	2	197.1	28
USGS	04117500	00060	1		1958	3	506.2	31
USGS	04117500	00060	1		1958	4	229.9	30
USGS	04117500	00060	1		1958	5	111.2	31
USGS	04117500	00060	1		1958	6	106.3	30
USGS	04117500	00060	1		1958	7	117.0	31
USGS	04117500	00060	1		1958	8	150.9	31
USGS	04117500	00060	1		1958	9	101.6	30
USGS	04117500	00060	1		1958	10	104.7	31
USGS	04117500	00060	1		1958	11	122.9	30
USGS	04117500	00060	1		1958	12	121.1	31
USGS	04117500	00060	1		1959	1	115.5	31
USGS	04117500	00060	1		1959	2	154.9	28
USGS	04117500	00060	1		1959	3	936.1	31
USGS	04117500	00060	1		1959	4	538.2	30
USGS	04117500	00060	1		1959	5	233.6	31
USGS	04117500	00060	1		1959	6	100.5	30
USGS	04117500	00060	1		1959	7	73.5	31
USGS	04117500	00060	1		1959	8	103.1	31
USGS	04117500	00060	1		1959	9	92.2	30
USGS	04117500	00060	1		1959	10	263.9	31
USGS	04117500	00060	1		1959	11	369.3	30
USGS	04117500	00060	1		1959	12	330.6	31
USGS	04117500	00060	1		1960	1	564.9	31
USGS	04117500	00060	1		1960	2	388.8	29
USGS	04117500	00060	1		1960	3	418.8	31
USGS	04117500	00060	1		1960	4	956.6	30
USGS	04117500	00060	1		1960	5	471.9	31
USGS	04117500	00060	1		1960	6	438.8	30
USGS	04117500	00060	1		1960	7	162.8	31
USGS	04117500	00060	1		1960	8	136.6	31
USGS	04117500	00060	1		1960	9	85.8	30
USGS	04117500	00060	1		1960	10	89.7	31
USGS	04117500	00060	1		1960	11	130.7	30
USGS	04117500	00060	1		1960	12	111.1	31
USGS	04117500	00060	1		1961	1	102.0	31
USGS	04117500	00060	1		1961	2	148.0	28
USGS	04117500	00060	1		1961	3	307.5	31
USGS	04117500	00060	1		1961	4	463.3	30
USGS	04117500	00060	1		1961	5	239.7	31
USGS	04117500	00060	1		1961	6	120.7	30
USGS	04117500	00060	1		1961	7	79.0	31
USGS	04117500	00060	1		1961	8	103.4	31
USGS	04117500	00060	1		1961	9	103.7	30
USGS	04117500	00060	1		1961	10	125.6	31
USGS	04117500	00060	1		1961	11	154.4	30
USGS	04117500	00060	1		1961	12	163.1	31
USGS	04117500	00060	1		1962	1	148.2	31
USGS	04117500	00060	1		1962	2	155.4	28
USGS	04117500	00060	1		1962	3	793.2	31
USGS	04117500	00060	1		1962	4	299.2	30
USGS	04117500	00060	1		1962	5	374.3	31
USGS	04117500	00060	1		1962	6	120.1	30
USGS	04117500	00060	1		1962	7	99.1	31
USGS	04117500	00060	1		1962	8	56.4	31
USGS	04117500	00060	1		1962	9	84.3	30
USGS	04117500	00060	1		1962	10	88.8	31
USGS	04117500	00060	1		1962	11	94.3	30
USGS	04117500	00060	1		1962	12	109.7	31
USGS	04117500	00060	1		1963	1	94.0	31
USGS	04117500	00060	1		1963	2	87.5	28
USGS	04117500	00060	1		1963	3	454.9	31
USGS	04117500	00060	1		1963	4	182.7	30
USGS	04117500	00060	1		1963	5	180.6	31
USGS	04117500	00060	1		1963	6	100.7	30
USGS	04117500	00060	1		1963	7	56.4	31
USGS	04117500	00060	1		1963	8	54.3	31
USGS	04117500	00060	1		1963	9	54.4	30
USGS	04117500	00060	1		1963	10	54.5	31
USGS	04117500	00060	1		1963	11	73.6	30
USGS	04117500	00060	1		1963	12	75.2	31
USGS	04117500	00060	1		1964	1	90.4	31
USGS	04117500	00060	1		1964	2	87.8	29
USGS	04117500	00060	1		1964	3	129.1	31
USGS	04117500	00060	1		1964	4	193.8	30
USGS	04117500	00060	1		1964	5	232.8	31
USGS	04117500	00060	1		1964	6	87.0	30
USGS	04117500	00060	1		1964	7	56.0	31
USGS	04117500	00060	1		1964	8	54.3	31
USGS	04117500	00060	1		1964	9	55.5	30
USGS	04117500	00060	1		1964	10	63.9	31
USGS	04117500	00060	1		1964	11	81.7	30
USGS	04117500	00060	1		1964	12	131.7	31
USGS	04117500	00060	1		1965	1	163.4	31
USGS	04117500	00060	1		1965	2	632.4	28
USGS	04117500	00060	1		1965	3	687.5	31
USGS	04117500	00060	1		1965	4	830.7	30
USGS	04117500	00060	1		1965	5	136.8	31
USGS	04117500	00060	1		1965	6	117.7	30
USGS	04117500	00060	1		1965	7	63.2	31
USGS	04117500	00060	1		1965	8	68.3	31
USGS	04117500	00060	1		1965	9	126.2	30
USGS	04117500	00060	1		1965	10	114.8	31
USGS	04117500	00060	1		1965	11	129.9	30
USGS	04117500	00060	1		1965	12	385.9	31
USGS	04117500	00060	1		1966	1	329.3	31
USGS	04117500	00060	1		1966	2	349.6	28
USGS	04117500	00060	1		1966	3	619.4	31
USGS	04117500	00060	1		1966	4	380.5	30
USGS	04117500	00060	1		1966	5	432.4	31
USGS	04117500	00060	1		1966	6	176.0	30
USGS	04117500	00060	1		1966	7	98.2	31
USGS	04117500	00060	1		1966	8	93.2	31
USGS	04117500	00060	1		1966	9	70.7	30
USGS	04117500	00060	1		1966	10	76.6	31
USGS	04117500	00060	1		1966	11	195.2	30
USGS	04117500	00060	1		1966	12	476.7	31
USGS	04117500	00060	1		1967	1	247.7	31
USGS	04117500	00060	1		1967	2	320.6	28
USGS	04117500	00060	1		1967	3	803.5	31
USGS	04117500	00060	1		1967	4	697.4	30
USGS	04117500	00060	1		1967	5	268.8	31
USGS	04117500	00060	1		1967	6	272.9	30
USGS	04117500	00060	1		1967	7	152.7	31
USGS	04117500	00060	1		1967	8	93.0	31
USGS	04117500	00060	1		1967	9	94.2	30
USGS	04117500	00060	1		1967	10	138.5	31
USGS	04117500	00060	1		1967	11	303.4	30
USGS	04117500	00060	1		1967	12	553.3	31
USGS	04117500	00060	1		1968	1	255.1	31
USGS	04117500	00060	1		1968	2	807.2	29
USGS	04117500	00060	1		1968	3	300.3	31
USGS	04117500	00060	1		1968	4	457.8	30
USGS	04117500	00060	1		1968	5	215.3	31
USGS	04117500	00060	1		1968	6	300.2	30
USGS	04117500	00060	1		1968	7	410.2	31
USGS	04117500	00060	1		1968	8	177.2	31
USGS	04117500	00060	1		1968	9	166.5	30
USGS	04117500	00060	1		1968	10	136.1	31
USGS	04117500	00060	1		1968	11	215.2	30
USGS	04117500	00060	1		1968	12	383.0	31
USGS	04117500	00060	1		1969	1	588.6	31
USGS	04117500	00060	1		1969	2	549.9	28
USGS	04117500	00060	1		1969	3	327.7	31
USGS	04117500	00060	1		1969	4	754.8	30
USGS	04117500	00060	1		1969	5	628.7	31
USGS	04117500	00060	1		1969	6	458.0	30
USGS	04117500	00060	1		1969	7	234.2	31
USGS	04117500	00060	1		1969	8	137.1	31
USGS	04117500	00060	1		1969	9	79.3	30
USGS	04117500	00060	1		1969	10	150.4	31
USGS	04117500	00060	1		1969	11	220.4	30
USGS	04117500	00060	1		1969	12	184.2	31
USGS	04117500	00060	1		1970	1	148.6	31
USGS	04117500	00060	1		1970	2	196.3	28
USGS	04117500	00060	1		1970	3	406.1	31
USGS	04117500	00060	1		1970	4	906.6	30
USGS	04117500	00060	1		1970	5	358.8	31
USGS	04117500	00060	1		1970	6	300.1	30
USGS	04117500	00060	1		1970	7	236.2	31
USGS	04117500	00060	1		1970	8	133.3	31
USGS	04117500	00060	1		1970	9	143.5	30
USGS	04117500	00060	1		1970	10	278.2	31
USGS	04117500	00060	1		1970	11	349.1	30
USGS	04117500	00060	1		1970	12	365.5	31
USGS	04117500	00060	1		1971	1	198.8	31
USGS	04117500	00060	1		1971	2	694.6	28
USGS	04117500	00060	1		1971	3	894.2	31
USGS	04117500	00060	1		1971	4	361.8	30
USGS	04117500	00060	1		1971	5	181.2	31
USGS	04117500	00060	1		1971	6	178.2	30
USGS	04117500	00060	1		1971	7	149.5	31
USGS	04117500	00060	1		1971	8	94.5	31
USGS	04117500	00060	1		1971	9	155.2	30
USGS	04117500	00060	1		1971	10	204.0	31
USGS	04117500	00060	1		1971	11	157.0	30
USGS	04117500	00060	1		1971	12	529.1	31
USGS	04117500	00060	1		1972	1	464.8	31
USGS	04117500	00060	1		1972	2	202.1	29
USGS	04117500	00060	1		1972	3	916.4	31
USGS	04117500	00060	1		1972	4	970.1	30
USGS	04117500	00060	1		1972	5	421.5	31
USGS	04117500	00060	1		1972	6	189.1	30
USGS	04117500	00060	1		1972	7	207.6	31
USGS	04117500	00060	1		1972	8	270.6	31
USGS	04117500	00060	1		1972	9	277.5	30
USGS	04117500	00060	1		1972	10	292.3	31
USGS	04117500	00060	1		1972	11	528.8	30
USGS	04117500	00060	1		1972	12	524.5	31
USGS	04117500	00060	1		1973	1	1049	31
USGS	04117500	00060	1		1973	2	365.4	28
USGS	04117500	00060	1		1973	3	1005	31
USGS	04117500	00060	1		1973	4	767.9	30
USGS	04117500	00060	1		1973	5	473.6	31
USGS	04117500	00060	1		1973	6	499.3	30
USGS	04117500	00060	1		1973	7	296.0	31
USGS	04117500	00060	1		1973	8	128.9	31
USGS	04117500	00060	1		1973	9	110.2	30
USGS	04117500	00060	1		1973	10	188.9	31
USGS	04117500	00060	1		1973	11	314.0	30
USGS	04117500	00060	1		1973	12	506.3	31
USGS	04117500	00060	1		1974	1	1020	31
USGS	04117500	00060	1		1974	2	828.3	28
USGS	04117500	00060	1		1974	3	1281	31
USGS	04117500	00060	1		1974	4	911.6	30
USGS	04117500	00060	1		1974	5	523.9	31
USGS	04117500	00060	1		1974	6	271.9	30
USGS	04117500	00060	1		1974	7	129.2	31
USGS	04117500	00060	1		1974	8	115.8	31
USGS	04117500	00060	1		1974	9	119.1	30
USGS	04117500	00060	1		1974	10	147.1	31
USGS	04117500	00060	1		1974	11	238.3	30
USGS	04117500	00060	1		1974	12	238.8	31
USGS	04117500	00060	1		1975	1	492.1	31
USGS	04117500	00060	1		1975	2	505.4	28
USGS	04117500	00060	1		1975	3	691.4	31
USGS	04117500	00060	1		1975	4	1433	30
USGS	04117500	00060	1		1975	5	611.2	31
USGS	04117500	00060	1		1975	6	343.3	30
USGS	04117500	00060	1		1975	7	132.9	31
USGS	04117500	00060	1		1975	8	137.7	31
USGS	04117500	00060	1		1975	9	200.1	30
USGS	04117500	00060	1		1975	10	133.6	31
USGS	04117500	00060	1		1975	11	187.8	30
USGS	04117500	00060	1		1975	12	579.9	31
USGS	04117500	00060	1		1976	1	218.7	31
USGS	04117500	00060	1		1976	2	959.2	29
