#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:57 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04117000     00060          QUAKER BROOK NEAR NASHVILLE, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04117000	00060	1		1963	9	1.52	30
USGS	04117000	00060	1		1963	10	1.59	31
USGS	04117000	00060	1		1963	11	2.33	30
USGS	04117000	00060	1		1963	12	2.11	31
USGS	04117000	00060	1		1964	1	2.78	31
USGS	04117000	00060	1		1964	2	2.36	29
USGS	04117000	00060	1		1964	3	4.23	31
USGS	04117000	00060	1		1964	4	5.42	30
USGS	04117000	00060	1		1964	5	5.10	31
USGS	04117000	00060	1		1964	6	2.47	30
USGS	04117000	00060	1		1964	7	1.22	31
USGS	04117000	00060	1		1964	8	1.36	31
USGS	04117000	00060	1		1964	9	1.81	30
USGS	04117000	00060	1		1964	10	1.91	31
USGS	04117000	00060	1		1964	11	2.66	30
USGS	04117000	00060	1		1964	12	3.89	31
USGS	04117000	00060	1		1965	1	4.19	31
USGS	04117000	00060	1		1965	2	11.7	28
USGS	04117000	00060	1		1965	3	12.5	31
USGS	04117000	00060	1		1965	4	12.6	30
USGS	04117000	00060	1		1965	5	3.32	31
USGS	04117000	00060	1		1965	6	3.60	30
USGS	04117000	00060	1		1965	7	1.51	31
USGS	04117000	00060	1		1965	8	1.72	31
USGS	04117000	00060	1		1965	9	2.81	30
USGS	04117000	00060	1		1965	10	3.15	31
USGS	04117000	00060	1		1965	11	3.92	30
USGS	04117000	00060	1		1965	12	8.57	31
USGS	04117000	00060	1		1966	1	4.05	31
USGS	04117000	00060	1		1966	2	6.24	28
USGS	04117000	00060	1		1966	3	10.8	31
USGS	04117000	00060	1		1966	4	7.97	30
USGS	04117000	00060	1		1966	5	7.62	31
USGS	04117000	00060	1		1966	6	3.89	30
USGS	04117000	00060	1		1966	7	1.98	31
USGS	04117000	00060	1		1966	8	2.19	31
USGS	04117000	00060	1		1966	9	1.97	30
USGS	04117000	00060	1		1966	10	2.52	31
USGS	04117000	00060	1		1966	11	7.46	30
USGS	04117000	00060	1		1966	12	10.6	31
USGS	04117000	00060	1		1967	1	6.91	31
USGS	04117000	00060	1		1967	2	6.67	28
USGS	04117000	00060	1		1967	3	13.4	31
USGS	04117000	00060	1		1967	4	9.54	30
USGS	04117000	00060	1		1967	5	5.19	31
USGS	04117000	00060	1		1967	6	8.39	30
USGS	04117000	00060	1		1967	7	3.56	31
USGS	04117000	00060	1		1967	8	3.30	31
USGS	04117000	00060	1		1967	9	3.25	30
USGS	04117000	00060	1		1967	10	5.90	31
USGS	04117000	00060	1		1967	11	7.30	30
USGS	04117000	00060	1		1967	12	11.0	31
USGS	04117000	00060	1		1968	1	7.70	31
USGS	04117000	00060	1		1968	2	11.4	29
USGS	04117000	00060	1		1968	3	6.40	31
USGS	04117000	00060	1		1968	4	9.03	30
USGS	04117000	00060	1		1968	5	6.25	31
USGS	04117000	00060	1		1968	6	7.89	30
USGS	04117000	00060	1		1968	7	4.21	31
USGS	04117000	00060	1		1968	8	4.27	31
USGS	04117000	00060	1		1968	9	5.18	30
USGS	04117000	00060	1		1968	10	4.30	31
USGS	04117000	00060	1		1968	11	8.21	30
USGS	04117000	00060	1		1968	12	8.20	31
USGS	04117000	00060	1		1969	1	14.9	31
USGS	04117000	00060	1		1969	2	6.85	28
USGS	04117000	00060	1		1969	3	7.42	31
USGS	04117000	00060	1		1969	4	10.3	30
USGS	04117000	00060	1		1969	5	11.0	31
USGS	04117000	00060	1		1969	6	10.5	30
USGS	04117000	00060	1		1969	7	7.78	31
USGS	04117000	00060	1		1969	8	3.31	31
USGS	04117000	00060	1		1969	9	2.68	30
USGS	04117000	00060	1		1969	10	6.56	31
USGS	04117000	00060	1		1969	11	8.19	30
USGS	04117000	00060	1		1969	12	5.15	31
USGS	04117000	00060	1		1970	1	4.14	31
USGS	04117000	00060	1		1970	2	5.49	28
USGS	04117000	00060	1		1970	3	10.3	31
USGS	04117000	00060	1		1970	4	17.3	30
USGS	04117000	00060	1		1970	5	7.43	31
USGS	04117000	00060	1		1970	6	9.02	30
USGS	04117000	00060	1		1970	7	4.69	31
USGS	04117000	00060	1		1970	8	3.22	31
USGS	04117000	00060	1		1970	9	3.51	30
USGS	04117000	00060	1		1970	10	7.33	31
USGS	04117000	00060	1		1970	11	7.96	30
USGS	04117000	00060	1		1970	12	6.19	31
USGS	04117000	00060	1		1971	1	4.36	31
USGS	04117000	00060	1		1971	2	17.2	28
USGS	04117000	00060	1		1971	3	12.9	31
USGS	04117000	00060	1		1971	4	6.76	30
USGS	04117000	00060	1		1971	5	4.67	31
USGS	04117000	00060	1		1971	6	3.02	30
USGS	04117000	00060	1		1971	7	3.84	31
USGS	04117000	00060	1		1971	8	2.70	31
USGS	04117000	00060	1		1971	9	4.33	30
USGS	04117000	00060	1		1971	10	4.33	31
USGS	04117000	00060	1		1971	11	4.48	30
USGS	04117000	00060	1		1971	12	11.1	31
USGS	04117000	00060	1		1972	1	6.78	31
USGS	04117000	00060	1		1972	2	4.33	29
USGS	04117000	00060	1		1972	3	16.6	31
USGS	04117000	00060	1		1972	4	12.9	30
USGS	04117000	00060	1		1972	5	12.1	31
USGS	04117000	00060	1		1972	6	5.42	30
USGS	04117000	00060	1		1972	7	4.18	31
USGS	04117000	00060	1		1972	8	13.5	31
USGS	04117000	00060	1		1972	9	8.17	30
USGS	04117000	00060	1		1972	10	8.01	31
USGS	04117000	00060	1		1972	11	10.4	30
USGS	04117000	00060	1		1972	12	14.9	31
USGS	04117000	00060	1		1973	1	12.6	31
USGS	04117000	00060	1		1973	2	7.75	28
USGS	04117000	00060	1		1973	3	17.8	31
USGS	04117000	00060	1		1973	4	14.0	30
USGS	04117000	00060	1		1973	5	15.3	31
USGS	04117000	00060	1		1973	6	12.8	30
USGS	04117000	00060	1		1973	7	7.40	31
USGS	04117000	00060	1		1973	8	4.92	31
USGS	04117000	00060	1		1973	9	5.71	30
USGS	04117000	00060	1		1973	10	7.30	31
USGS	04117000	00060	1		1973	11	9.86	30
USGS	04117000	00060	1		1973	12	10.5	31
USGS	04117000	00060	1		1974	1	15.6	31
USGS	04117000	00060	1		1974	2	13.7	28
USGS	04117000	00060	1		1974	3	25.0	31
USGS	04117000	00060	1		1974	4	16.0	30
USGS	04117000	00060	1		1974	5	13.3	31
USGS	04117000	00060	1		1974	6	9.00	30
USGS	04117000	00060	1		1974	7	4.35	31
USGS	04117000	00060	1		1974	8	3.91	31
USGS	04117000	00060	1		1974	9	4.49	30
USGS	04117000	00060	1		1974	10	4.74	31
USGS	04117000	00060	1		1974	11	7.72	30
USGS	04117000	00060	1		1974	12	7.04	31
USGS	04117000	00060	1		1975	1	11.7	31
USGS	04117000	00060	1		1975	2	9.96	28
USGS	04117000	00060	1		1975	3	11.3	31
USGS	04117000	00060	1		1975	4	23.7	30
USGS	04117000	00060	1		1975	5	13.4	31
USGS	04117000	00060	1		1975	6	7.83	30
USGS	04117000	00060	1		1975	7	3.67	31
USGS	04117000	00060	1		1975	8	5.96	31
USGS	04117000	00060	1		1975	9	4.92	30
USGS	04117000	00060	1		1975	11	6.88	30
USGS	04117000	00060	1		1975	12	10.9	31
USGS	04117000	00060	1		1976	1	5.34	31
USGS	04117000	00060	1		1976	2	17.2	29
USGS	04117000	00060	1		1976	3	15.3	31
USGS	04117000	00060	1		1976	4	9.64	30
USGS	04117000	00060	1		1994	10	6.33	31
USGS	04117000	00060	1		1994	11	14.3	30
USGS	04117000	00060	1		1994	12	9.64	31
USGS	04117000	00060	1		1995	1	9.70	31
USGS	04117000	00060	1		1995	2	7.29	28
USGS	04117000	00060	1		1995	3	12.0	31
USGS	04117000	00060	1		1995	4	11.0	30
USGS	04117000	00060	1		1995	5	11.2	31
USGS	04117000	00060	1		1995	6	5.79	30
USGS	04117000	00060	1		1995	7	4.62	31
USGS	04117000	00060	1		1995	8	6.60	31
USGS	04117000	00060	1		1995	9	3.87	30
USGS	04117000	00060	1		1995	10	4.84	31
USGS	04117000	00060	1		1995	11	8.96	30
USGS	04117000	00060	1		1995	12	5.46	31
USGS	04117000	00060	1		1996	1	6.42	31
USGS	04117000	00060	1		1996	2	7.04	29
USGS	04117000	00060	1		1996	3	6.56	31
USGS	04117000	00060	1		1996	4	9.31	30
USGS	04117000	00060	1		1996	5	8.74	31
USGS	04117000	00060	1		1996	6	9.70	30
USGS	04117000	00060	1		1996	7	3.25	31
USGS	04117000	00060	1		1996	8	3.15	31
USGS	04117000	00060	1		1996	9	3.26	30
USGS	04117000	00060	1		1996	10	4.93	31
USGS	04117000	00060	1		1996	11	5.54	30
USGS	04117000	00060	1		1996	12	7.71	31
USGS	04117000	00060	1		1997	1	8.30	31
USGS	04117000	00060	1		1997	2	16.1	28
USGS	04117000	00060	1		1997	3	11.0	31
USGS	04117000	00060	1		1997	4	8.48	30
USGS	04117000	00060	1		1997	5	8.08	31
USGS	04117000	00060	1		1997	6	7.24	30
USGS	04117000	00060	1		1997	7	3.74	31
USGS	04117000	00060	1		1997	8	3.36	31
USGS	04117000	00060	1		1997	9	4.89	30
USGS	04117000	00060	1		1997	10	4.45	31
USGS	04117000	00060	1		1997	11	5.58	30
USGS	04117000	00060	1		1997	12	5.55	31
USGS	04117000	00060	1		1998	1	8.84	31
USGS	04117000	00060	1		1998	2	11.8	28
USGS	04117000	00060	1		1998	3	13.3	31
USGS	04117000	00060	1		1998	4	13.0	30
USGS	04117000	00060	1		1998	5	8.23	31
USGS	04117000	00060	1		1998	6	4.98	30
USGS	04117000	00060	1		1998	7	5.29	31
USGS	04117000	00060	1		1998	8	3.85	31
USGS	04117000	00060	1		1998	9	3.06	30
USGS	04117000	00060	1		1998	10	4.80	31
USGS	04117000	00060	1		1998	11	5.05	30
USGS	04117000	00060	1		1998	12	4.83	31
USGS	04117000	00060	1		1999	1	8.85	31
USGS	04117000	00060	1		1999	2	6.46	28
USGS	04117000	00060	1		1999	3	6.81	31
USGS	04117000	00060	1		1999	4	12.4	30
USGS	04117000	00060	1		1999	5	5.29	31
USGS	04117000	00060	1		1999	6	4.27	30
USGS	04117000	00060	1		1999	7	4.09	31
USGS	04117000	00060	1		1999	8	2.48	31
USGS	04117000	00060	1		1999	9	2.25	30
USGS	04117000	00060	1		1999	10	3.09	31
USGS	04117000	00060	1		1999	11	3.49	30
USGS	04117000	00060	1		1999	12	4.88	31
USGS	04117000	00060	1		2000	1	3.99	31
USGS	04117000	00060	1		2000	2	5.71	29
USGS	04117000	00060	1		2000	3	4.88	31
USGS	04117000	00060	1		2000	4	7.00	30
USGS	04117000	00060	1		2000	5	10.7	31
USGS	04117000	00060	1		2000	6	4.57	30
USGS	04117000	00060	1		2000	7	4.05	31
USGS	04117000	00060	1		2000	8	3.50	31
USGS	04117000	00060	1		2000	9	5.50	30
USGS	04117000	00060	1		2000	10	4.80	31
USGS	04117000	00060	1		2000	11	7.77	30
USGS	04117000	00060	1		2000	12	5.32	31
USGS	04117000	00060	1		2001	1	5.67	31
USGS	04117000	00060	1		2001	2	19.0	28
USGS	04117000	00060	1		2001	3	8.54	31
USGS	04117000	00060	1		2001	4	8.18	30
USGS	04117000	00060	1		2001	5	14.4	31
USGS	04117000	00060	1		2001	6	8.24	30
USGS	04117000	00060	1		2001	7	4.00	31
USGS	04117000	00060	1		2001	8	4.55	31
USGS	04117000	00060	1		2001	9	4.96	30
