#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 16:24:54 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04114000     00060          GRAND RIVER AT PORTLAND, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04114000	00060	1		1963	11	186.9	30
USGS	04114000	00060	1		1963	12	161.0	31
USGS	04114000	00060	1		1964	1	208.7	31
USGS	04114000	00060	1		1964	2	214.5	29
USGS	04114000	00060	1		1964	3	381.8	31
USGS	04114000	00060	1		1964	4	682.9	30
USGS	04114000	00060	1		1964	5	610.0	31
USGS	04114000	00060	1		1964	6	263.6	30
USGS	04114000	00060	1		1964	7	205.1	31
USGS	04114000	00060	1		1964	8	176.0	31
USGS	04114000	00060	1		1964	9	164.1	30
USGS	04114000	00060	1		1964	10	154.7	31
USGS	04114000	00060	1		1964	11	173.6	30
USGS	04114000	00060	1		1964	12	284.6	31
USGS	04114000	00060	1		1965	1	433.2	31
USGS	04114000	00060	1		1965	2	1652	28
USGS	04114000	00060	1		1965	3	1907	31
USGS	04114000	00060	1		1965	4	2297	30
USGS	04114000	00060	1		1965	5	507.7	31
USGS	04114000	00060	1		1965	6	324.9	30
USGS	04114000	00060	1		1965	7	154.7	31
USGS	04114000	00060	1		1965	8	166.4	31
USGS	04114000	00060	1		1965	9	272.2	30
USGS	04114000	00060	1		1965	10	250.4	31
USGS	04114000	00060	1		1965	11	292.6	30
USGS	04114000	00060	1		1965	12	825.5	31
USGS	04114000	00060	1		1966	1	802.1	31
USGS	04114000	00060	1		1966	2	667.1	28
USGS	04114000	00060	1		1966	3	1545	31
USGS	04114000	00060	1		1966	4	1188	30
USGS	04114000	00060	1		1966	5	1392	31
USGS	04114000	00060	1		1966	6	433.4	30
USGS	04114000	00060	1		1966	7	292.9	31
USGS	04114000	00060	1		1966	8	244.4	31
USGS	04114000	00060	1		1966	9	190.1	30
USGS	04114000	00060	1		1966	10	206.3	31
USGS	04114000	00060	1		1966	11	495.5	30
USGS	04114000	00060	1		1966	12	1211	31
USGS	04114000	00060	1		1967	1	667.7	31
USGS	04114000	00060	1		1967	2	1092	28
USGS	04114000	00060	1		1967	3	2258	31
USGS	04114000	00060	1		1967	4	2135	30
USGS	04114000	00060	1		1967	5	763.5	31
USGS	04114000	00060	1		1967	6	601.9	30
USGS	04114000	00060	1		1967	7	361.7	31
USGS	04114000	00060	1		1967	8	221.7	31
USGS	04114000	00060	1		1967	9	219.2	30
USGS	04114000	00060	1		1967	10	427.1	31
USGS	04114000	00060	1		1967	11	813.2	30
USGS	04114000	00060	1		1967	12	1577	31
USGS	04114000	00060	1		1968	1	841.9	31
USGS	04114000	00060	1		1968	2	2360	29
USGS	04114000	00060	1		1968	3	1097	31
USGS	04114000	00060	1		1968	4	1411	30
USGS	04114000	00060	1		1968	5	829.9	31
USGS	04114000	00060	1		1968	6	2195	30
USGS	04114000	00060	1		1968	7	2268	31
USGS	04114000	00060	1		1968	8	955.2	31
USGS	04114000	00060	1		1968	9	559.8	30
USGS	04114000	00060	1		1968	10	475.5	31
USGS	04114000	00060	1		1968	11	754.3	30
USGS	04114000	00060	1		1968	12	1275	31
USGS	04114000	00060	1		1969	1	1949	31
USGS	04114000	00060	1		1969	2	1626	28
USGS	04114000	00060	1		1969	3	1059	31
USGS	04114000	00060	1		1969	4	2753	30
USGS	04114000	00060	1		1969	5	2165	31
USGS	04114000	00060	1		1969	6	1480	30
USGS	04114000	00060	1		1969	7	1178	31
USGS	04114000	00060	1		1969	8	504.2	31
USGS	04114000	00060	1		1969	9	294.4	30
USGS	04114000	00060	1		1969	10	392.0	31
USGS	04114000	00060	1		1969	11	620.8	30
USGS	04114000	00060	1		1969	12	505.6	31
USGS	04114000	00060	1		1970	1	360.0	31
USGS	04114000	00060	1		1970	2	550.0	28
USGS	04114000	00060	1		1970	3	1113	31
USGS	04114000	00060	1		1970	4	2452	30
USGS	04114000	00060	1		1970	5	1441	31
USGS	04114000	00060	1		1970	6	1017	30
USGS	04114000	00060	1		1970	7	806.2	31
USGS	04114000	00060	1		1970	8	412.1	31
USGS	04114000	00060	1		1970	9	399.6	30
USGS	04114000	00060	1		1970	10	687.3	31
USGS	04114000	00060	1		1970	11	979.0	30
USGS	04114000	00060	1		1970	12	1094	31
USGS	04114000	00060	1		1971	1	548.2	31
USGS	04114000	00060	1		1971	2	2198	28
USGS	04114000	00060	1		1971	3	2694	31
USGS	04114000	00060	1		1971	4	1356	30
USGS	04114000	00060	1		1971	5	580.9	31
USGS	04114000	00060	1		1971	6	472.7	30
USGS	04114000	00060	1		1971	7	353.1	31
USGS	04114000	00060	1		1971	8	227.9	31
USGS	04114000	00060	1		1971	9	244.4	30
USGS	04114000	00060	1		1971	10	329.3	31
USGS	04114000	00060	1		1971	11	317.1	30
USGS	04114000	00060	1		1971	12	907.5	31
USGS	04114000	00060	1		1972	1	944.6	31
USGS	04114000	00060	1		1972	2	528.8	29
USGS	04114000	00060	1		1972	3	2034	31
USGS	04114000	00060	1		1972	4	2358	30
USGS	04114000	00060	1		1972	5	1263	31
USGS	04114000	00060	1		1972	6	543.4	30
USGS	04114000	00060	1		1972	7	429.2	31
USGS	04114000	00060	1		1972	8	462.1	31
USGS	04114000	00060	1		1972	9	637.4	30
USGS	04114000	00060	1		1972	10	759.5	31
USGS	04114000	00060	1		1972	11	1568	30
USGS	04114000	00060	1		1972	12	1630	31
USGS	04114000	00060	1		1973	1	2702	31
USGS	04114000	00060	1		1973	2	1175	28
USGS	04114000	00060	1		1973	3	3380	31
USGS	04114000	00060	1		1973	4	2634	30
USGS	04114000	00060	1		1973	5	1404	31
USGS	04114000	00060	1		1973	6	1379	30
USGS	04114000	00060	1		1973	7	602.4	31
USGS	04114000	00060	1		1973	8	708.8	31
USGS	04114000	00060	1		1973	9	338.6	30
USGS	04114000	00060	1		1973	10	489.8	31
USGS	04114000	00060	1		1973	11	890.7	30
USGS	04114000	00060	1		1973	12	1472	31
USGS	04114000	00060	1		1974	1	2673	31
USGS	04114000	00060	1		1974	2	2364	28
USGS	04114000	00060	1		1974	3	4202	31
USGS	04114000	00060	1		1974	4	3317	30
USGS	04114000	00060	1		1974	5	2208	31
USGS	04114000	00060	1		1974	6	936.5	30
USGS	04114000	00060	1		1974	7	392.3	31
USGS	04114000	00060	1		1974	8	368.1	31
USGS	04114000	00060	1		1974	9	294.4	30
USGS	04114000	00060	1		1974	10	312.1	31
USGS	04114000	00060	1		1974	11	537.3	30
USGS	04114000	00060	1		1974	12	651.2	31
USGS	04114000	00060	1		1975	1	1256	31
USGS	04114000	00060	1		1975	2	1468	28
USGS	04114000	00060	1		1975	3	1975	31
USGS	04114000	00060	1		1975	4	3936	30
USGS	04114000	00060	1		1975	5	1661	31
USGS	04114000	00060	1		1975	6	998.1	30
USGS	04114000	00060	1		1975	7	454.9	31
USGS	04114000	00060	1		1975	8	519.6	31
USGS	04114000	00060	1		1975	9	1433	30
USGS	04114000	00060	1		1975	10	487.1	31
USGS	04114000	00060	1		1975	11	663.1	30
USGS	04114000	00060	1		1975	12	1975	31
USGS	04114000	00060	1		1976	1	764.1	31
USGS	04114000	00060	1		1976	2	2947	29
USGS	04114000	00060	1		1976	3	3914	31
USGS	04114000	00060	1		1976	4	2067	30
USGS	04114000	00060	1		1976	5	1980	31
USGS	04114000	00060	1		1976	6	657.3	30
USGS	04114000	00060	1		1976	7	846.2	31
USGS	04114000	00060	1		1976	8	287.7	31
USGS	04114000	00060	1		1976	9	242.2	30
USGS	04114000	00060	1		1976	10	361.4	31
USGS	04114000	00060	1		1976	11	377.7	30
USGS	04114000	00060	1		1976	12	367.4	31
USGS	04114000	00060	1		1977	1	306.1	31
USGS	04114000	00060	1		1977	2	429.3	28
USGS	04114000	00060	1		1977	3	1569	31
USGS	04114000	00060	1		1977	4	1758	30
USGS	04114000	00060	1		1977	5	673.5	31
USGS	04114000	00060	1		1977	6	362.4	30
USGS	04114000	00060	1		1977	7	253.4	31
USGS	04114000	00060	1		1977	8	206.8	31
USGS	04114000	00060	1		1977	9	336.7	30
USGS	04114000	00060	1		1977	10	373.2	31
USGS	04114000	00060	1		1977	11	399.4	30
USGS	04114000	00060	1		1977	12	881.9	31
USGS	04114000	00060	1		1978	1	570.0	31
USGS	04114000	00060	1		1978	2	447.1	28
USGS	04114000	00060	1		1978	3	1917	31
USGS	04114000	00060	1		1978	4	2439	30
USGS	04114000	00060	1		1978	5	1085	31
USGS	04114000	00060	1		1978	6	466.3	30
USGS	04114000	00060	1		1978	7	317.8	31
USGS	04114000	00060	1		1978	8	248.4	31
USGS	04114000	00060	1		1978	9	311.2	30
USGS	04114000	00060	1		1978	10	316.1	31
USGS	04114000	00060	1		1978	11	399.0	30
USGS	04114000	00060	1		1978	12	553.3	31
USGS	04114000	00060	1		1979	1	578.8	31
USGS	04114000	00060	1		1979	2	455.4	28
USGS	04114000	00060	1		1979	3	2570	31
USGS	04114000	00060	1		1979	4	1971	30
USGS	04114000	00060	1		1979	5	1089	31
USGS	04114000	00060	1		1979	6	425.9	30
USGS	04114000	00060	1		1979	7	478.1	31
USGS	04114000	00060	1		1979	8	370.2	31
USGS	04114000	00060	1		1979	9	215.5	30
USGS	04114000	00060	1		1979	10	243.1	31
USGS	04114000	00060	1		1979	11	416.6	30
USGS	04114000	00060	1		1979	12	785.6	31
USGS	04114000	00060	1		1980	1	727.1	31
USGS	04114000	00060	1		1980	2	503.2	29
USGS	04114000	00060	1		1980	3	1407	31
USGS	04114000	00060	1		1980	4	2230	30
USGS	04114000	00060	1		1980	5	1109	31
USGS	04114000	00060	1		1980	6	1048	30
USGS	04114000	00060	1		1980	7	434.4	31
USGS	04114000	00060	1		1980	8	947.3	31
USGS	04114000	00060	1		1980	9	1025	30
USGS	04114000	00060	1		1980	10	679.5	31
USGS	04114000	00060	1		1980	11	579.3	30
USGS	04114000	00060	1		1980	12	1196	31
USGS	04114000	00060	1		1981	1	547.0	31
USGS	04114000	00060	1		1981	2	2190	28
USGS	04114000	00060	1		1981	3	1370	31
