#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-21 09:04:52 EST	(natwebsdas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04119000     00060          GRAND RIVER AT GRAND RAPIDS, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
# 5s	15s	5s	3n	15s	4s	2s	12n	8n
USGS	04119000	00060	1		1943	1	7935	31
USGS	04119000	00060	1		1943	2	10130	28
USGS	04119000	00060	1		1943	3	13800	31
USGS	04119000	00060	1		1943	4	4918	30
USGS	04119000	00060	1		1943	5	10380	31
USGS	04119000	00060	1		1943	6	9842	30
USGS	04119000	00060	1		1943	7	3176	31
USGS	04119000	00060	1		1943	8	1824	31
USGS	04119000	00060	1		1943	9	2069	30
USGS	04119000	00060	1		1943	10	1778	31
USGS	04119000	00060	1		1943	11	2684	30
USGS	04119000	00060	1		1943	12	1912	31
USGS	04119000	00060	1		1944	1	1631	31
USGS	04119000	00060	1		1944	2	3404	29
USGS	04119000	00060	1		1944	3	7098	31
USGS	04119000	00060	1		1944	4	7330	30
USGS	04119000	00060	1		1944	5	4535	31
USGS	04119000	00060	1		1944	6	2758	30
USGS	04119000	00060	1		1944	7	1387	31
USGS	04119000	00060	1		1944	8	1051	31
USGS	04119000	00060	1		1944	9	1171	30
USGS	04119000	00060	1		1944	10	1270	31
USGS	04119000	00060	1		1944	11	1307	30
USGS	04119000	00060	1		1944	12	1345	31
USGS	04119000	00060	1		1945	1	1335	31
USGS	04119000	00060	1		1945	2	1801	28
USGS	04119000	00060	1		1945	3	3390	31
USGS	04119000	00060	1		1945	4	3165	30
USGS	04119000	00060	1		1945	5	7840	31
USGS	04119000	00060	1		1945	6	4773	30
USGS	04119000	00060	1		1945	7	1784	31
USGS	04119000	00060	1		1945	8	1426	31
USGS	04119000	00060	1		1945	9	2115	30
USGS	04119000	00060	1		1945	10	4825	31
USGS	04119000	00060	1		1945	11	3260	30
USGS	04119000	00060	1		1945	12	2288	31
USGS	04119000	00060	1		1946	1	6655	31
USGS	04119000	00060	1		1946	2	3040	28
USGS	04119000	00060	1		1946	3	12320	31
USGS	04119000	00060	1		1946	4	2575	30
USGS	04119000	00060	1		1946	5	2254	31
USGS	04119000	00060	1		1946	6	2352	30
USGS	04119000	00060	1		1946	7	1226	31
USGS	04119000	00060	1		1946	8	1000	31
USGS	04119000	00060	1		1946	9	1037	30
USGS	04119000	00060	1		1946	10	991.9	31
USGS	04119000	00060	1		1946	11	1531	30
USGS	04119000	00060	1		1946	12	1602	31
USGS	04119000	00060	1		1947	1	2508	31
USGS	04119000	00060	1		1947	2	2444	28
USGS	04119000	00060	1		1947	3	5444	31
USGS	04119000	00060	1		1947	4	17900	30
USGS	04119000	00060	1		1947	5	8557	31
USGS	04119000	00060	1		1947	6	7298	30
USGS	04119000	00060	1		1947	7	1944	31
USGS	04119000	00060	1		1947	8	1286	31
USGS	04119000	00060	1		1947	9	2995	30
USGS	04119000	00060	1		1947	10	2055	31
USGS	04119000	00060	1		1947	11	2906	30
USGS	04119000	00060	1		1947	12	4263	31
USGS	04119000	00060	1		1948	1	2229	31
USGS	04119000	00060	1		1948	2	3779	29
USGS	04119000	00060	1		1948	3	17430	31
USGS	04119000	00060	1		1948	4	8604	30
USGS	04119000	00060	1		1948	5	9731	31
USGS	04119000	00060	1		1948	6	2524	30
USGS	04119000	00060	1		1948	7	2080	31
USGS	04119000	00060	1		1948	8	1365	31
USGS	04119000	00060	1		1948	9	1021	30
USGS	04119000	00060	1		1948	10	1226	31
USGS	04119000	00060	1		1948	11	1731	30
USGS	04119000	00060	1		1948	12	1747	31
USGS	04119000	00060	1		1949	1	3547	31
USGS	04119000	00060	1		1949	2	7889	28
USGS	04119000	00060	1		1949	3	4260	31
USGS	04119000	00060	1		1949	4	5517	30
USGS	04119000	00060	1		1949	5	2414	31
USGS	04119000	00060	1		1949	6	2217	30
USGS	04119000	00060	1		1949	7	1885	31
USGS	04119000	00060	1		1949	8	1236	31
USGS	04119000	00060	1		1949	9	1260	30
USGS	04119000	00060	1		1949	10	1390	31
USGS	04119000	00060	1		1949	11	1387	30
USGS	04119000	00060	1		1949	12	3678	31
USGS	04119000	00060	1		1950	1	7235	31
USGS	04119000	00060	1		1950	2	5188	28
USGS	04119000	00060	1		1950	3	11940	31
USGS	04119000	00060	1		1950	4	15260	30
USGS	04119000	00060	1		1950	5	5155	31
USGS	04119000	00060	1		1950	6	3604	30
USGS	04119000	00060	1		1950	7	2900	31
USGS	04119000	00060	1		1950	8	1863	31
USGS	04119000	00060	1		1950	9	3089	30
USGS	04119000	00060	1		1950	10	2036	31
USGS	04119000	00060	1		1950	11	2318	30
USGS	04119000	00060	1		1950	12	5101	31
USGS	04119000	00060	1		1951	1	6597	31
USGS	04119000	00060	1		1951	2	7736	28
USGS	04119000	00060	1		1951	3	7606	31
USGS	04119000	00060	1		1951	4	7485	30
USGS	04119000	00060	1		1951	5	4733	31
USGS	04119000	00060	1		1951	6	3033	30
USGS	04119000	00060	1		1951	7	1812	31
USGS	04119000	00060	1		1951	8	1694	31
USGS	04119000	00060	1		1951	9	1798	30
USGS	04119000	00060	1		1951	10	3112	31
USGS	04119000	00060	1		1951	11	5620	30
USGS	04119000	00060	1		1951	12	4490	31
USGS	04119000	00060	1		1952	1	9456	31
USGS	04119000	00060	1		1952	2	6381	29
USGS	04119000	00060	1		1952	3	8616	31
USGS	04119000	00060	1		1952	4	10220	30
USGS	04119000	00060	1		1952	5	4056	31
USGS	04119000	00060	1		1952	6	2618	30
USGS	04119000	00060	1		1952	7	1966	31
USGS	04119000	00060	1		1952	8	2085	31
USGS	04119000	00060	1		1952	9	1699	30
USGS	04119000	00060	1		1952	10	1457	31
USGS	04119000	00060	1		1952	11	2209	30
USGS	04119000	00060	1		1952	12	2992	31
USGS	04119000	00060	1		1953	1	2832	31
USGS	04119000	00060	1		1953	2	3251	28
USGS	04119000	00060	1		1953	3	5715	31
USGS	04119000	00060	1		1953	4	3892	30
USGS	04119000	00060	1		1953	5	3982	31
USGS	04119000	00060	1		1953	6	2063	30
USGS	04119000	00060	1		1953	7	1295	31
USGS	04119000	00060	1		1953	8	1330	31
USGS	04119000	00060	1		1953	9	964.0	30
USGS	04119000	00060	1		1953	10	1046	31
USGS	04119000	00060	1		1953	11	1361	30
USGS	04119000	00060	1		1953	12	1486	31
USGS	04119000	00060	1		1954	1	1339	31
USGS	04119000	00060	1		1954	2	4528	28
USGS	04119000	00060	1		1954	3	5806	31
USGS	04119000	00060	1		1954	4	6268	30
USGS	04119000	00060	1		1954	5	3615	31
USGS	04119000	00060	1		1954	6	3439	30
USGS	04119000	00060	1		1954	7	1810	31
USGS	04119000	00060	1		1954	8	1217	31
USGS	04119000	00060	1		1954	9	1178	30
USGS	04119000	00060	1		1954	10	4662	31
USGS	04119000	00060	1		1954	11	2781	30
USGS	04119000	00060	1		1954	12	3080	31
USGS	04119000	00060	1		1955	1	4934	31
USGS	04119000	00060	1		1955	2	3704	28
USGS	04119000	00060	1		1955	3	8189	31
USGS	04119000	00060	1		1955	4	4423	30
USGS	04119000	00060	1		1955	5	2763	31
USGS	04119000	00060	1		1955	6	2702	30
USGS	04119000	00060	1		1955	7	1307	31
USGS	04119000	00060	1		1955	8	1118	31
USGS	04119000	00060	1		1955	9	1265	30
USGS	04119000	00060	1		1955	10	1502	31
USGS	04119000	00060	1		1955	11	2231	30
USGS	04119000	00060	1		1955	12	2187	31
USGS	04119000	00060	1		1956	1	1369	31
USGS	04119000	00060	1		1956	2	1764	29
USGS	04119000	00060	1		1956	3	9544	31
USGS	04119000	00060	1		1956	4	6860	30
USGS	04119000	00060	1		1956	5	15650	31
USGS	04119000	00060	1		1956	6	3165	30
USGS	04119000	00060	1		1956	7	1943	31
USGS	04119000	00060	1		1956	8	2068	31
USGS	04119000	00060	1		1956	9	1445	30
USGS	04119000	00060	1		1956	10	1214	31
USGS	04119000	00060	1		1956	11	1526	30
USGS	04119000	00060	1		1956	12	1825	31
USGS	04119000	00060	1		1957	1	1710	31
USGS	04119000	00060	1		1957	2	2978	28
USGS	04119000	00060	1		1957	3	3799	31
USGS	04119000	00060	1		1957	4	4885	30
USGS	04119000	00060	1		1957	5	7566	31
USGS	04119000	00060	1		1957	6	2823	30
USGS	04119000	00060	1		1957	7	5048	31
USGS	04119000	00060	1		1957	8	1347	31
USGS	04119000	00060	1		1957	9	1282	30
USGS	04119000	00060	1		1957	10	1774	31
USGS	04119000	00060	1		1957	11	3880	30
USGS	04119000	00060	1		1957	12	3757	31
USGS	04119000	00060	1		1958	1	2837	31
USGS	04119000	00060	1		1958	2	2071	28
USGS	04119000	00060	1		1958	3	5690	31
USGS	04119000	00060	1		1958	4	2674	30
USGS	04119000	00060	1		1958	5	1737	31
USGS	04119000	00060	1		1958	6	1390	30
USGS	04119000	00060	1		1958	7	1569	31
USGS	04119000	00060	1		1958	8	1353	31
USGS	04119000	00060	1		1958	9	1159	30
USGS	04119000	00060	1		1958	10	1371	31
USGS	04119000	00060	1		1958	11	1621	30
USGS	04119000	00060	1		1958	12	1292	31
USGS	04119000	00060	1		1959	1	1213	31
USGS	04119000	00060	1		1959	2	2182	28
USGS	04119000	00060	1		1959	3	10230	31
USGS	04119000	00060	1		1959	4	9066	30
USGS	04119000	00060	1		1959	5	3868	31
USGS	04119000	00060	1		1959	6	1640	30
USGS	04119000	00060	1		1959	7	1131	31
USGS	04119000	00060	1		1959	8	1512	31
USGS	04119000	00060	1		1959	9	1248	30
USGS	04119000	00060	1		1959	10	2562	31
USGS	04119000	00060	1		1959	11	3927	30
USGS	04119000	00060	1		1959	12	4103	31
USGS	04119000	00060	1		1960	1	5913	31
USGS	04119000	00060	1		1960	2	4631	29
USGS	04119000	00060	1		1960	3	3513	31
USGS	04119000	00060	1		1960	4	12890	30
USGS	04119000	00060	1		1960	5	4980	31
USGS	04119000	00060	1		1960	6	3632	30
USGS	04119000	00060	1		1960	7	1932	31
USGS	04119000	00060	1		1960	8	1713	31
USGS	04119000	00060	1		1960	9	1354	30
USGS	04119000	00060	1		1960	10	1246	31
USGS	04119000	00060	1		1960	11	1865	30
USGS	04119000	00060	1		1960	12	1299	31
USGS	04119000	00060	1		1961	1	1159	31
USGS	04119000	00060	1		1961	2	1592	28
USGS	04119000	00060	1		1961	3	4052	31
USGS	04119000	00060	1		1961	4	4977	30
USGS	04119000	00060	1		1961	5	3748	31
USGS	04119000	00060	1		1961	6	1651	30
USGS	04119000	00060	1		1961	7	1145	31
USGS	04119000	00060	1		1961	8	1369	31
USGS	04119000	00060	1		1961	9	1966	30
USGS	04119000	00060	1		1961	10	1793	31
USGS	04119000	00060	1		1961	11	2234	30
USGS	04119000	00060	1		1961	12	2169	31
USGS	04119000	00060	1		1962	1	1862	31
USGS	04119000	00060	1		1962	2	2100	28
USGS	04119000	00060	1		1962	3	9369	31
USGS	04119000	00060	1		1962	4	4662	30
USGS	04119000	00060	1		1962	5	4640	31
USGS	04119000	00060	1		1962	6	1686	30
USGS	04119000	00060	1		1962	7	1272	31
USGS	04119000	00060	1		1962	8	968.5	31
USGS	04119000	00060	1		1962	9	1081	30
USGS	04119000	00060	1		1962	10	1343	31
USGS	04119000	00060	1		1962	11	1222	30
USGS	04119000	00060	1		1962	12	1224	31
USGS	04119000	00060	1		1963	1	1069	31
USGS	04119000	00060	1		1963	2	1079	28
USGS	04119000	00060	1		1963	3	4514	31
USGS	04119000	00060	1		1963	4	2886	30
USGS	04119000	00060	1		1963	5	3062	31
USGS	04119000	00060	1		1963	6	1849	30
USGS	04119000	00060	1		1963	7	908.1	31
USGS	04119000	00060	1		1963	8	972.2	31
USGS	04119000	00060	1		1963	9	1011	30
USGS	04119000	00060	1		1963	10	976.1	31
USGS	04119000	00060	1		1963	11	1255	30
USGS	04119000	00060	1		1963	12	1080	31
USGS	04119000	00060	1		1964	1	1246	31
USGS	04119000	00060	1		1964	2	1394	29
USGS	04119000	00060	1		1964	3	2228	31
USGS	04119000	00060	1		1964	4	3443	30
USGS	04119000	00060	1		1964	5	3328	31
USGS	04119000	00060	1		1964	6	1423	30
USGS	04119000	00060	1		1964	7	1127	31
USGS	04119000	00060	1		1964	8	1011	31
USGS	04119000	00060	1		1964	9	948.7	30
USGS	04119000	00060	1		1964	10	906.4	31
USGS	04119000	00060	1		1964	11	1030	30
USGS	04119000	00060	1		1964	12	1478	31
USGS	04119000	00060	1		1965	1	1801	31
USGS	04119000	00060	1		1965	2	6003	28
USGS	04119000	00060	1		1965	3	7336	31
USGS	04119000	00060	1		1965	4	10860	30
USGS	04119000	00060	1		1965	5	2519	31
USGS	04119000	00060	1		1965	6	1537	30
USGS	04119000	00060	1		1965	7	785.0	31
USGS	04119000	00060	1		1965	8	1019	31
USGS	04119000	00060	1		1965	9	1897	30
USGS	04119000	00060	1		1965	10	1746	31
USGS	04119000	00060	1		1965	11	1692	30
USGS	04119000	00060	1		1965	12	4122	31
USGS	04119000	00060	1		1966	1	3438	31
USGS	04119000	00060	1		1966	2	3732	28
USGS	04119000	00060	1		1966	3	6396	31
USGS	04119000	00060	1		1966	4	4633	30
USGS	04119000	00060	1		1966	5	4755	31
USGS	04119000	00060	1		1966	6	1889	30
USGS	04119000	00060	1		1966	7	1364	31
USGS	04119000	00060	1		1966	8	1241	31
USGS	04119000	00060	1		1966	9	1040	30
USGS	04119000	00060	1		1966	10	1205	31
USGS	04119000	00060	1		1966	11	2196	30
USGS	04119000	00060	1		1966	12	4773	31
USGS	04119000	00060	1		1967	1	2344	31
USGS	04119000	00060	1		1967	2	3455	28
USGS	04119000	00060	1		1967	3	6992	31
USGS	04119000	00060	1		1967	4	11790	30
USGS	04119000	00060	1		1967	5	4115	31
USGS	04119000	00060	1		1967	6	3525	30
USGS	04119000	00060	1		1967	7	2196	31
USGS	04119000	00060	1		1967	8	1436	31
USGS	04119000	00060	1		1967	9	1289	30
USGS	04119000	00060	1		1967	10	1879	31
USGS	04119000	00060	1		1967	11	3567	30
USGS	04119000	00060	1		1967	12	5413	31
USGS	04119000	00060	1		1968	1	2803	31
USGS	04119000	00060	1		1968	2	8311	29
USGS	04119000	00060	1		1968	3	3728	31
USGS	04119000	00060	1		1968	4	5201	30
USGS	04119000	00060	1		1968	5	3091	31
USGS	04119000	00060	1		1968	6	4311	30
USGS	04119000	00060	1		1968	7	5852	31
USGS	04119000	00060	1		1968	8	2109	31
USGS	04119000	00060	1		1968	9	1669	30
USGS	04119000	00060	1		1968	10	1691	31
USGS	04119000	00060	1		1968	11	2251	30
USGS	04119000	00060	1		1968	12	3379	31
USGS	04119000	00060	1		1969	1	4756	31
USGS	04119000	00060	1		1969	2	5565	28
USGS	04119000	00060	1		1969	3	3733	31
USGS	04119000	00060	1		1969	4	7510	30
USGS	04119000	00060	1		1969	5	6518	31
USGS	04119000	00060	1		1969	6	3996	30
USGS	04119000	00060	1		1969	7	3621	31
USGS	04119000	00060	1		1969	8	1755	31
USGS	04119000	00060	1		1969	9	1062	30
USGS	04119000	00060	1		1969	10	1770	31
USGS	04119000	00060	1		1969	11	2269	30
USGS	04119000	00060	1		1969	12	1987	31
USGS	04119000	00060	1		1970	1	1586	31
USGS	04119000	00060	1		1970	2	2034	28
USGS	04119000	00060	1		1970	3	4314	31
USGS	04119000	00060	1		1970	4	7760	30
